Index Name,pe,pb,divYield,DATE
Nifty 50,21.90,4.27,1.26,2023-01-02
Nifty 50,21.94,4.28,1.26,2023-01-03
Nifty 50,21.71,4.23,1.27,2023-01-04
Nifty 50,21.65,4.22,1.28,2023-01-05
Nifty 50,21.49,4.19,1.29,2023-01-06
Nifty 50,21.78,4.25,1.27,2023-01-09
Nifty 50,21.56,4.20,1.28,2023-01-10
Nifty 50,21.52,4.20,1.28,2023-01-11
Nifty 50,21.47,4.19,1.29,2023-01-12
Nifty 50,21.54,4.21,1.28,2023-01-13
Nifty 50,21.34,4.19,1.38,2023-01-16
Nifty 50,21.53,4.23,1.37,2023-01-17
Nifty 50,21.67,4.26,1.36,2023-01-18
Nifty 50,21.56,4.24,1.37,2023-01-19
Nifty 50,21.46,4.23,1.36,2023-01-20
Nifty 50,21.60,4.25,1.35,2023-01-23
Nifty 50,21.49,4.25,1.36,2023-01-24
Nifty 50,21.19,4.19,1.37,2023-01-25
Nifty 50,20.70,4.13,1.40,2023-01-27
Nifty 50,20.73,4.14,1.39,2023-01-30
Nifty 50,20.73,4.14,1.39,2023-01-31
Nifty 50,20.68,4.13,1.40,2023-02-01
Nifty 50,20.59,4.13,1.40,2023-02-02
Nifty 50,20.86,4.18,1.38,2023-02-03
Nifty 50,20.71,4.16,1.39,2023-02-06
Nifty 50,20.50,4.15,1.39,2023-02-07
Nifty 50,21.10,4.19,1.42,2023-02-08
Nifty 50,21.11,4.19,1.41,2023-02-09
Nifty 50,21.06,4.18,1.41,2023-02-10
Nifty 50,21.05,4.16,1.42,2023-02-13
Nifty 50,21.21,4.20,1.35,2023-02-14
Nifty 50,21.31,4.22,1.41,2023-02-15
Nifty 50,21.26,4.23,1.38,2023-02-16
Nifty 50,21.15,4.20,1.40,2023-02-17
Nifty 50,21.04,4.18,1.41,2023-02-20
Nifty 50,21.01,4.18,1.38,2023-02-21
Nifty 50,20.69,4.11,1.40,2023-02-22
Nifty 50,20.64,4.10,1.40,2023-02-23
Nifty 50,20.58,4.09,1.42,2023-02-24
Nifty 50,20.49,4.07,1.43,2023-02-27
Nifty 50,20.39,4.05,1.44,2023-02-28
Nifty 50,20.56,4.09,1.43,2023-03-01
Nifty 50,20.41,4.06,1.44,2023-03-02
Nifty 50,20.73,4.12,1.41,2023-03-03
Nifty 50,20.87,4.15,1.41,2023-03-06
Nifty 50,20.92,4.16,1.40,2023-03-08
Nifty 50,20.73,4.12,1.41,2023-03-09
Nifty 50,20.52,4.08,1.43,2023-03-10
Nifty 50,20.21,4.02,1.45,2023-03-13
Nifty 50,20.08,3.99,1.46,2023-03-14
Nifty 50,20.00,3.97,1.47,2023-03-15
Nifty 50,20.01,3.98,1.47,2023-03-16
Nifty 50,20.15,4.00,1.46,2023-03-17
Nifty 50,20.02,3.98,1.47,2023-03-20
Nifty 50,20.16,4.01,1.46,2023-03-21
Nifty 50,20.21,4.02,1.45,2023-03-22
Nifty 50,20.12,4.00,1.46,2023-03-23
Nifty 50,19.97,3.97,1.47,2023-03-24
Nifty 50,20.01,3.98,1.47,2023-03-27
Nifty 50,19.97,3.97,1.47,2023-03-28
Nifty 50,20.13,4.00,1.46,2023-03-29
Nifty 50,20.44,4.06,1.44,2023-03-31
Nifty 50,20.48,4.07,1.43,2023-04-03
Nifty 50,20.67,4.11,1.41,2023-04-05
Nifty 50,20.72,4.12,1.41,2023-04-06
Nifty 50,20.75,4.13,1.41,2023-04-10
Nifty 50,20.86,4.15,1.40,2023-04-11
Nifty 50,20.97,4.17,1.39,2023-04-12
Nifty 50,20.99,4.17,1.40,2023-04-13
Nifty 50,20.82,4.14,1.41,2023-04-17
Nifty 50,20.65,4.13,1.41,2023-04-18
Nifty 50,20.60,4.12,1.42,2023-04-19
Nifty 50,20.61,4.13,1.42,2023-04-20
Nifty 50,20.61,4.13,1.42,2023-04-21
Nifty 50,20.74,4.15,1.41,2023-04-24
Nifty 50,20.56,4.16,1.41,2023-04-25
Nifty 50,20.59,4.17,1.40,2023-04-26
Nifty 50,20.70,4.19,1.39,2023-04-27
Nifty 50,20.87,4.23,1.38,2023-04-28
Nifty 50,20.92,4.25,1.38,2023-05-02
Nifty 50,21.33,4.23,1.38,2023-05-03
Nifty 50,21.85,4.27,1.37,2023-05-04
Nifty 50,21.62,4.23,1.38,2023-05-05
Nifty 50,21.77,4.28,1.37,2023-05-08
Nifty 50,21.77,4.28,1.37,2023-05-09
Nifty 50,21.88,4.29,1.36,2023-05-10
Nifty 50,21.86,4.28,1.36,2023-05-11
Nifty 50,21.82,4.29,1.28,2023-05-12
Nifty 50,21.92,4.31,1.27,2023-05-15
Nifty 50,21.59,4.28,1.48,2023-05-16
Nifty 50,21.47,4.26,1.49,2023-05-17
Nifty 50,21.39,4.24,1.50,2023-05-18
Nifty 50,21.48,4.26,1.50,2023-05-19
Nifty 50,21.36,4.29,1.49,2023-05-22
Nifty 50,21.41,4.29,1.49,2023-05-23
Nifty 50,21.24,4.28,1.49,2023-05-24
Nifty 50,21.28,4.29,1.43,2023-05-25
Nifty 50,21.54,4.33,1.34,2023-05-26
Nifty 50,21.65,4.35,1.34,2023-05-29
Nifty 50,21.70,4.36,1.44,2023-05-30
Nifty 50,21.59,4.33,1.36,2023-05-31
Nifty 50,21.53,4.32,1.36,2023-06-01
Nifty 50,21.58,4.33,1.45,2023-06-02
Nifty 50,21.65,4.35,1.44,2023-06-05
Nifty 50,21.66,4.35,1.44,2023-06-06
Nifty 50,21.81,4.38,1.43,2023-06-07
Nifty 50,21.70,4.36,1.44,2023-06-08
Nifty 50,21.62,4.34,1.45,2023-06-09
Nifty 50,21.66,4.35,1.44,2023-06-12
Nifty 50,21.79,4.37,1.43,2023-06-13
Nifty 50,21.84,4.38,1.43,2023-06-14
Nifty 50,21.76,4.37,1.39,2023-06-15
Nifty 50,21.92,4.40,1.39,2023-06-16
Nifty 50,21.84,4.38,1.42,2023-06-19
Nifty 50,21.91,4.40,1.40,2023-06-20
Nifty 50,21.96,4.41,1.40,2023-06-21
Nifty 50,21.85,4.39,1.44,2023-06-22
Nifty 50,21.73,4.36,1.45,2023-06-23
Nifty 50,21.76,4.37,1.45,2023-06-26
Nifty 50,21.90,4.40,1.44,2023-06-27
Nifty 50,22.08,4.43,1.43,2023-06-28
Nifty 50,22.36,4.50,1.41,2023-06-30
Nifty 50,22.51,4.53,1.40,2023-07-03
Nifty 50,22.59,4.54,1.38,2023-07-04
Nifty 50,22.60,4.55,1.38,2023-07-05
Nifty 50,22.72,4.57,1.37,2023-07-06
Nifty 50,22.52,4.53,1.39,2023-07-07
Nifty 50,22.55,4.54,1.38,2023-07-10
Nifty 50,22.65,4.56,1.38,2023-07-11
Nifty 50,22.58,4.54,1.38,2023-07-12
Nifty 50,23.81,4.74,1.32,2023-07-13
Nifty 50,23.96,4.78,1.30,2023-07-14
Nifty 50,24.14,4.82,1.29,2023-07-17
Nifty 50,24.18,4.83,1.28,2023-07-18
Nifty 50,24.09,4.85,1.27,2023-07-19
Nifty 50,24.24,4.88,1.28,2023-07-20
Nifty 50,23.95,4.82,1.27,2023-07-21
Nifty 50,23.83,4.81,1.28,2023-07-24
Nifty 50,23.55,4.81,1.28,2023-07-25
Nifty 50,23.97,4.83,1.27,2023-07-26
Nifty 50,23.83,4.80,1.28,2023-07-27
Nifty 50,22.91,4.80,1.29,2023-07-28
Nifty 50,23.01,4.83,1.28,2023-07-31
Nifty 50,22.96,4.82,1.28,2023-08-01
Nifty 50,22.72,4.73,1.33,2023-08-02
Nifty 50,22.55,4.69,1.35,2023-08-03
Nifty 50,22.71,4.72,1.34,2023-08-04
Nifty 50,22.83,4.74,1.34,2023-08-07
Nifty 50,22.73,4.73,1.31,2023-08-08
Nifty 50,22.81,4.75,1.37,2023-08-09
Nifty 50,22.77,4.73,1.36,2023-08-10
Nifty 50,22.63,4.70,1.38,2023-08-11
Nifty 50,22.64,4.70,1.39,2023-08-14
Nifty 50,22.52,4.68,1.39,2023-08-16
Nifty 50,22.39,4.66,1.39,2023-08-17
Nifty 50,22.32,4.64,1.36,2023-08-18
Nifty 50,22.42,4.66,1.37,2023-08-21
Nifty 50,22.13,4.55,1.37,2023-08-22
Nifty 50,22.19,4.56,1.37,2023-08-23
Nifty 50,22.12,4.47,1.37,2023-08-24
Nifty 50,21.98,4.44,1.38,2023-08-25
Nifty 50,22.03,4.43,1.38,2023-08-28
Nifty 50,22.07,4.42,1.38,2023-08-29
Nifty 50,22.07,4.42,1.38,2023-08-30
Nifty 50,21.97,4.40,1.38,2023-08-31
Nifty 50,22.17,4.44,1.37,2023-09-01
Nifty 50,22.28,4.46,1.36,2023-09-04
Nifty 50,22.33,4.46,1.36,2023-09-05
Nifty 50,22.37,4.43,1.36,2023-09-06
Nifty 50,22.28,4.41,1.36,2023-09-07
Nifty 50,22.39,4.43,1.36,2023-09-08
Nifty 50,22.59,4.46,1.35,2023-09-11
Nifty 50,22.58,4.44,1.35,2023-09-12
Nifty 50,22.67,4.46,1.34,2023-09-13
Nifty 50,22.71,4.47,1.34,2023-09-14
Nifty 50,22.81,4.47,1.33,2023-09-15
Nifty 50,22.74,4.46,1.34,2023-09-18
Nifty 50,22.48,4.41,1.35,2023-09-20
Nifty 50,22.30,4.37,1.36,2023-09-21
Nifty 50,22.22,4.36,1.37,2023-09-22
Nifty 50,22.22,4.36,1.37,2023-09-25
Nifty 50,22.21,4.35,1.37,2023-09-26
Nifty 50,22.27,4.36,1.36,2023-09-27
Nifty 50,22.05,4.31,1.38,2023-09-28
Nifty 50,22.21,3.46,1.37,2023-09-29
Nifty 50,22.09,3.44,1.38,2023-10-03
Nifty 50,21.98,3.42,1.38,2023-10-04
Nifty 50,22.11,3.44,1.37,2023-10-05
Nifty 50,22.23,3.46,1.37,2023-10-06
Nifty 50,22.07,3.43,1.38,2023-10-09
Nifty 50,22.27,3.47,1.36,2023-10-10
Nifty 50,22.41,3.49,1.36,2023-10-11
Nifty 50,22.39,3.48,1.36,2023-10-12
Nifty 50,22.33,3.48,1.36,2023-10-13
Nifty 50,22.29,3.47,1.36,2023-10-16
Nifty 50,22.38,3.49,1.35,2023-10-17
Nifty 50,21.87,3.46,1.36,2023-10-18
Nifty 50,21.77,3.45,1.36,2023-10-19
Nifty 50,21.68,3.44,1.38,2023-10-20
Nifty 50,21.36,3.39,1.40,2023-10-23
Nifty 50,20.92,3.37,1.48,2023-10-25
Nifty 50,20.63,3.32,1.51,2023-10-26
Nifty 50,20.84,3.35,1.42,2023-10-27
Nifty 50,20.90,3.37,1.41,2023-10-30
Nifty 50,20.45,3.36,1.41,2023-10-31
Nifty 50,20.40,3.34,1.41,2023-11-01
Nifty 50,20.77,3.37,1.42,2023-11-02
Nifty 50,20.88,3.39,1.43,2023-11-03
Nifty 50,20.96,3.42,1.42,2023-11-06
Nifty 50,20.92,3.42,1.42,2023-11-07
Nifty 50,20.97,3.43,1.42,2023-11-08
Nifty 50,20.91,3.42,1.41,2023-11-09
Nifty 50,20.95,3.43,1.40,2023-11-10
Nifty 50,21.05,3.44,1.40,2023-11-12
Nifty 50,20.96,3.43,1.40,2023-11-13
Nifty 50,21.05,3.47,1.33,2023-11-15
Nifty 50,21.13,3.49,1.34,2023-11-16
Nifty 50,21.10,3.48,1.34,2023-11-17
Nifty 50,21.06,3.47,1.35,2023-11-20
Nifty 50,21.14,3.49,1.38,2023-11-21
Nifty 50,21.17,3.49,1.38,2023-11-22
Nifty 50,21.16,3.49,1.38,2023-11-23
Nifty 50,21.15,3.49,1.38,2023-11-24
Nifty 50,21.26,3.51,1.37,2023-11-28
Nifty 50,21.48,3.54,1.36,2023-11-29
Nifty 50,21.52,3.55,1.35,2023-11-30
Nifty 50,21.66,3.57,1.34,2023-12-01
Nifty 50,22.11,3.65,1.32,2023-12-04
Nifty 50,22.29,3.68,1.31,2023-12-05
Nifty 50,22.38,3.69,1.30,2023-12-06
Nifty 50,22.34,3.69,1.30,2023-12-07
Nifty 50,22.41,3.70,1.30,2023-12-08
Nifty 50,22.44,3.70,1.30,2023-12-11
Nifty 50,22.34,3.69,1.33,2023-12-12
Nifty 50,22.36,3.69,1.32,2023-12-13
Nifty 50,22.63,3.73,1.31,2023-12-14
Nifty 50,22.92,3.78,1.29,2023-12-15
Nifty 50,22.88,3.78,1.29,2023-12-18
Nifty 50,22.92,3.78,1.29,2023-12-19
Nifty 50,22.60,3.73,1.31,2023-12-20
Nifty 50,22.71,3.75,1.30,2023-12-21
Nifty 50,22.81,3.76,1.30,2023-12-22
Nifty 50,22.91,3.78,1.29,2023-12-26
Nifty 50,23.14,3.82,1.28,2023-12-27
Nifty 50,23.27,3.84,1.27,2023-12-28
Nifty 50,23.17,3.83,1.28,2023-12-29
Nifty 50,23.18,3.83,1.28,2024-01-01
Nifty 50,23.10,3.81,1.28,2024-01-02
Nifty 50,22.94,3.79,1.29,2024-01-03
Nifty 50,23.09,3.81,1.28,2024-01-04
Nifty 50,23.15,3.82,1.28,2024-01-05
Nifty 50,22.94,3.79,1.29,2024-01-08
Nifty 50,22.97,3.79,1.29,2024-01-09
Nifty 50,23.05,3.81,1.29,2024-01-10
Nifty 50,23.08,3.81,1.29,2024-01-11
Nifty 50,23.34,3.85,1.27,2024-01-12
Nifty 50,23.59,3.89,1.26,2024-01-15
Nifty 50,23.52,3.88,1.18,2024-01-16
Nifty 50,23.03,3.80,1.21,2024-01-17
Nifty 50,22.64,3.78,1.21,2024-01-18
Nifty 50,22.79,3.81,1.24,2024-01-19
Nifty 50,22.73,3.80,1.24,2024-01-20
Nifty 50,22.31,3.74,1.26,2024-01-23
Nifty 50,22.39,3.78,1.25,2024-01-24
Nifty 50,22.27,3.76,1.25,2024-01-25
Nifty 50,22.58,3.83,1.23,2024-01-29
Nifty 50,22.31,3.79,1.24,2024-01-30
Nifty 50,22.46,3.83,1.23,2024-01-31
Nifty 50,22.38,3.82,1.23,2024-02-01
Nifty 50,22.51,3.85,1.22,2024-02-02
Nifty 50,22.39,3.83,1.21,2024-02-05
Nifty 50,22.66,3.86,1.21,2024-02-06
Nifty 50,22.66,3.86,1.21,2024-02-07
Nifty 50,22.45,3.82,1.24,2024-02-08
Nifty 50,22.51,3.84,1.24,2024-02-09
Nifty 50,22.38,3.81,1.25,2024-02-12
Nifty 50,22.50,3.83,1.25,2024-02-13
Nifty 50,22.59,3.85,1.24,2024-02-14
Nifty 50,22.62,3.86,1.21,2024-02-15
Nifty 50,22.76,3.88,1.22,2024-02-16
Nifty 50,22.84,3.90,1.20,2024-02-19
Nifty 50,22.92,3.91,1.21,2024-02-20
Nifty 50,22.77,3.88,1.23,2024-02-21
Nifty 50,22.94,3.91,1.22,2024-02-22
Nifty 50,22.93,3.91,1.22,2024-02-23
Nifty 50,22.84,3.90,1.21,2024-02-26
Nifty 50,22.92,3.91,1.21,2024-02-27
Nifty 50,22.66,3.87,1.22,2024-02-28
Nifty 50,22.70,3.87,1.22,2024-02-29
Nifty 50,23.06,3.93,1.20,2024-03-01
Nifty 50,23.10,3.94,1.20,2024-03-02
Nifty 50,23.13,3.95,1.20,2024-03-04
Nifty 50,23.08,3.94,1.20,2024-03-05
Nifty 50,23.20,3.96,1.19,2024-03-06
Nifty 50,23.22,3.96,1.19,2024-03-07
Nifty 50,23.06,3.93,1.20,2024-03-11
Nifty 50,23.06,3.93,1.20,2024-03-12
Nifty 50,22.71,3.87,1.22,2024-03-13
Nifty 50,22.86,3.90,1.21,2024-03-14
Nifty 50,22.74,3.88,1.22,2024-03-15
Nifty 50,22.77,3.88,1.22,2024-03-18
Nifty 50,22.52,3.84,1.23,2024-03-19
Nifty 50,22.55,3.85,1.23,2024-03-20
Nifty 50,22.73,3.88,1.22,2024-03-21
Nifty 50,22.81,3.89,1.21,2024-03-22
Nifty 50,22.72,3.87,1.22,2024-03-26
Nifty 50,22.84,3.90,1.21,2024-03-27
Nifty 50,22.88,3.94,1.20,2024-03-28
Nifty 50,23.02,3.96,1.20,2024-04-01
Nifty 50,23.01,3.96,1.20,2024-04-02
Nifty 50,22.99,3.96,1.20,2024-04-03
Nifty 50,23.07,3.97,1.19,2024-04-04
Nifty 50,23.07,3.97,1.19,2024-04-05
Nifty 50,23.23,4.00,1.18,2024-04-08
Nifty 50,23.20,3.99,1.19,2024-04-09
Nifty 50,23.32,4.01,1.18,2024-04-10
Nifty 50,23.08,3.95,1.19,2024-04-12
Nifty 50,22.82,3.91,1.2,2024-04-15
Nifty 50,22.68,3.88,1.2,2024-04-16
Nifty 50,22.53,3.86,1.21,2024-04-18
Nifty 50,22.68,3.88,1.2,2024-04-19
Nifty 50,22.78,3.92,1.19,2024-04-22
Nifty 50,22.54,3.92,1.19,2024-04-23
Nifty 50,22.58,3.93,1.19,2024-04-24
Nifty 50,22.75,3.96,1.18,2024-04-25
Nifty 50,22,3.93,1.19,2024-04-26
Nifty 50,22.2,3.97,1.15,2024-04-29
Nifty 50,22,3.96,1.16,2024-04-30
Nifty 50,22.03,3.97,1.15,2024-05-02
Nifty 50,21.87,3.94,1.16,2024-05-03
Nifty 50,21.77,3.94,1.16,2024-05-06
Nifty 50,21.61,3.91,1.19,2024-05-07
Nifty 50,21.61,3.91,1.19,2024-05-08
Nifty 50,21.26,3.85,1.21,2024-05-09
Nifty 50,21.33,3.87,1.36,2024-05-10
Nifty 50,21.35,3.88,1.35,2024-05-13
Nifty 50,21.19,3.9,1.35,2024-05-14
Nifty 50,21.17,3.89,1.35,2024-05-15
Nifty 50,21.41,3.93,1.26,2024-05-16
Nifty 50,21.47,3.94,1.25,2024-05-17
Nifty 50,21.5,3.95,1.25,2024-05-18
Nifty 50,21.52,3.95,1.24,2024-05-21
Nifty 50,21.55,3.96,1.29,2024-05-22
Nifty 50,21.9,4.03,1.27,2024-05-23
Nifty 50,21.88,4.03,1.28,2024-05-24
Nifty 50,21.85,4.02,1.28,2024-05-27
Nifty 50,21.74,4.01,1.28,2024-05-28
Nifty 50,21.57,3.98,1.29,2024-05-29
Nifty 50,21.36,3.94,1.22,2024-05-30
Nifty 50,21.4,3.95,1.28,2024-05-31
Nifty 50,22.13,4.08,1.17,2024-06-03
Nifty 50,20.81,3.84,1.31,2024-06-04
Nifty 50,21.51,3.97,1.26,2024-06-05
Nifty 50,21.71,4,1.25,2024-06-06
Nifty 50,22.15,4.08,1.23,2024-06-07
Nifty 50,22.12,4.08,1.22,2024-06-10
Nifty 50,22.13,4.08,1.24,2024-06-11
Nifty 50,22.18,4.09,1.24,2024-06-12
Nifty 50,22.25,4.06,1.24,2024-06-13
Nifty 50,22.32,4.07,1.27,2024-06-14
Nifty 50,22.4,4.08,1.23,2024-06-18
Nifty 50,22.36,4.08,1.22,2024-06-19
Nifty 50,22.41,4.05,1.25,2024-06-20
Nifty 50,22.34,4.04,1.29,2024-06-21
Nifty 50,22.38,4.05,1.26,2024-06-24
Nifty 50,22.55,4.08,1.25,2024-06-25
Nifty 50,22.69,4.1,1.24,2024-06-26
Nifty 50,22.86,4.13,1.24,2024-06-27
Nifty 50,22.85,4.14,1.25,2024-06-28
Nifty 50,22.97,4.16,1.22,2024-07-01
Nifty 50,22.96,4.16,1.23,2024-07-02
Nifty 50,23.11,4.18,1.22,2024-07-03
Nifty 50,23.13,4.19,1.22,2024-07-04
Nifty 50,23.15,4.19,1.23,2024-07-05
Nifty 50,23.14,4.19,1.23,2024-07-08
Nifty 50,23.25,4.21,1.23,2024-07-09
Nifty 50,23.15,4.19,1.23,2024-07-10
Nifty 50,23.14,4.19,1.23,2024-07-11
Nifty 50,23.32,4.22,1.23,2024-07-12
Nifty 50,23.38,4.16,1.2,2024-07-15
Nifty 50,23.39,4.17,1.21,2024-07-16
Nifty 50,23.57,4.19,1.2,2024-07-18
Nifty 50,23.31,4.16,1.24,2024-07-19
Nifty 50,23.28,4.15,1.2,2024-07-22
Nifty 50,23.11,4.12,1.22,2024-07-23
Nifty 50,23.05,4.11,1.22,2024-07-24
Nifty 50,23.03,4.11,1.22,2024-07-25
Nifty 50,23.4,4.19,1.2,2024-07-26
Nifty 50,23.4,4.19,1.18,2024-07-29
Nifty 50,23.31,4.19,1.19,2024-07-30
Nifty 50,23.4,4.21,1.19,2024-07-31
Nifty 50,23.45,4.22,1.19,2024-08-01
Nifty 50,23.09,4.17,1.19,2024-08-02
Nifty 50,22.38,4.05,1.22,2024-08-05
Nifty 50,22.3,4.04,1.23,2024-08-06
Nifty 50,22.61,4.09,1.25,2024-08-07
Nifty 50,22.44,4.06,1.25,2024-08-08
Nifty 50,22.67,4.11,1.21,2024-08-09
Nifty 50,22.65,4.1,1.24,2024-08-12
Nifty 50,22.46,4.07,1.25,2024-08-13
Nifty 50,22.47,4.07,1.24,2024-08-14
Nifty 50,22.8,4.14,1.24,2024-08-16
Nifty 50,22.83,4.14,1.26,2024-08-19
Nifty 50,22.95,4.16,1.26,2024-08-20
Nifty 50,23.01,4.17,1.22,2024-08-21
Nifty 50,23.05,4.18,1.22,2024-08-22
Nifty 50,23.06,4.18,1.23,2024-08-23
Nifty 50,23.24,4.21,1.22,2024-08-26
Nifty 50,23.24,4.22,1.22,2024-08-27
Nifty 50,23.28,4.22,1.22,2024-08-28
Nifty 50,23.37,4.24,1.21,2024-08-29
Nifty 50,23.47,4.26,1.21,2024-08-30
Nifty 50,23.51,4.27,1.21,2024-09-02
Nifty 50,23.51,4.27,1.21,2024-09-03
Nifty 50,23.43,4.26,1.21,2024-09-04
Nifty 50,23.38,4.25,1.21,2024-09-05
Nifty 50,23.11,4.2,1.23,2024-09-06
Nifty 50,23.19,4.21,1.22,2024-09-09
Nifty 50,23.29,4.15,1.22,2024-09-10
Nifty 50,23.17,4.11,1.22,2024-09-11
Nifty 50,23.61,4.18,1.2,2024-09-12
Nifty 50,23.58,4.07,1.2,2024-09-13
Nifty 50,23.61,4.07,1.2,2024-09-16
Nifty 50,23.64,4.05,1.2,2024-09-17
Nifty 50,23.6,4.04,1.2,2024-09-18
Nifty 50,23.64,4.04,1.2,2024-09-19
Nifty 50,23.98,4.08,1.18,2024-09-20
Nifty 50,24.12,3.83,1.17,2024-09-23
Nifty 50,24.12,3.83,1.17,2024-09-24
Nifty 50,24.18,3.84,1.17,2024-09-25
Nifty 50,24.38,3.87,1.16,2024-09-26
Nifty 50,24.34,3.87,1.16,2024-09-27
Nifty 50,24.26,3.87,1.16,2024-09-30
Nifty 50,24.25,3.86,1.16,2024-10-01
Nifty 50,23.74,3.78,1.19,2024-10-03
Nifty 50,23.52,3.75,1.2,2024-10-04
Nifty 50,23.31,3.71,1.21,2024-10-07
Nifty 50,23.51,3.75,1.2,2024-10-08
Nifty 50,23.48,3.74,1.2,2024-10-09
Nifty 50,23.5,3.74,1.2,2024-10-10
Nifty 50,23.47,3.74,1.2,2024-10-11
Nifty 50,23.62,3.76,1.2,2024-10-14
Nifty 50,23.55,3.75,1.2,2024-10-15
Nifty 50,23.47,3.74,1.2,2024-10-16
Nifty 50,23.26,3.71,1.21,2024-10-17
Nifty 50,23.38,3.72,1.22,2024-10-18
Nifty 50,23.23,3.71,1.2,2024-10-21
Nifty 50,22.83,3.67,1.23,2024-10-22
Nifty 50,22.81,3.66,1.23,2024-10-23
Nifty 50,22.76,3.65,1.23,2024-10-24
Nifty 50,22.56,3.62,1.18,2024-10-25
Nifty 50,22.74,3.65,1.18,2024-10-28
Nifty 50,23.02,3.67,1.24,2024-10-29
Nifty 50,22.9,3.65,1.25,2024-10-30
Nifty 50,22.58,3.63,1.27,2024-10-31
Nifty 50,22.68,3.64,1.26,2024-11-01
Nifty 50,22.36,3.59,1.24,2024-11-04
Nifty 50,22.55,3.63,1.27,2024-11-05
