Date,.SPX,.NSEI,.NIFSMCP100,.VIX,.NIFMDCP100
9/8/2023,4457.49,19819.95,12812.3,13.84,40977.75
9/11/2023,4487.46,19996.35,12982.25,13.8,41444.2
9/12/2023,4461.9,19993.2,12450.2,14.23,40170.3
9/13/2023,4467.44,20070,12576.65,13.48,40245.1
9/14/2023,4505.1,20103.1,12741.95,12.82,40716.05
9/15/2023,4450.32,20192.35,12793.75,13.79,40829.9
9/18/2023,4453.53,20133.3,12725.2,14,40658.2
9/19/2023,4443.95,,,14.11,
9/20/2023,4402.2,19901.4,12613.05,15.14,40543.85
9/21/2023,4330,19742.35,12444.45,17.54,40184.85
9/22/2023,4320.06,19674.25,12476.25,17.2,40139.15
9/25/2023,4337.44,19674.55,12481.55,16.9,40405.7
9/26/2023,4273.53,19664.7,12552.15,18.94,40338.85
9/27/2023,4274.51,19716.45,12675.5,18.22,40640.8
9/28/2023,4299.7,19523.55,12623.75,17.34,40104.05
9/29/2023,4288.05,19638.3,12748.5,17.52,40537.05
10/2/2023,4288.39,,,17.61,
10/3/2023,4229.45,19528.75,12816.2,19.78,40608.85
10/4/2023,4263.75,19436.1,12656,18.58,40047.5
10/5/2023,4258.19,19545.75,12735.25,18.49,40046
10/6/2023,4308.5,19653.5,12837.1,17.45,40284.7
10/9/2023,4335.66,19512.35,12609,17.7,39744.65
10/10/2023,4358.24,19689.85,12760.25,17.03,40285.5
10/11/2023,4376.95,19811.35,12867.05,16.09,40486.25
10/12/2023,4349.61,19794,12950.95,16.69,40555.5
10/13/2023,4327.78,19751.05,12894.05,19.32,40506.15
10/16/2023,4373.63,19731.75,12941.65,17.21,40590.65
10/17/2023,4373.2,19811.5,13054.95,17.88,40733.35
10/18/2023,4314.6,19671.1,13010.45,19.22,40367.15
10/19/2023,4278,19624.7,13030.6,21.4,40332.6
10/20/2023,4224.16,19542.65,12927.4,21.71,39878.75
10/23/2023,4217.04,19281.75,12463.9,20.37,38817.35
10/24/2023,4247.68,,,18.97,
10/25/2023,4186.77,19122.15,12433.5,20.19,38564.25
10/26/2023,4137.23,18857.25,12390.7,20.68,38116.75
10/27/2023,4117.37,19047.25,12639.3,21.27,38701.85
10/30/2023,4166.82,19140.9,12657.8,19.75,38735.2
10/31/2023,4193.8,19079.6,12649.9,18.14,38876.95
11/1/2023,4237.86,18989.15,12640.75,16.87,38775.1
11/2/2023,4317.78,19133.25,12809.9,15.66,39312.45
11/3/2023,4358.34,19230.6,12965.05,14.91,39587.4
11/6/2023,4365.98,19411.75,13144.65,14.89,39937.1
11/7/2023,4378.38,19406.7,13242.7,14.81,40049.8
11/8/2023,4382.78,19443.5,13335.15,14.45,40446.85
11/9/2023,4347.35,19395.3,13303.15,15.29,40537.65
11/10/2023,4415.24,19425.35,13365.2,14.17,40733.05
11/13/2023,4411.55,19443.55,13610,14.76,41009.7
11/14/2023,4495.7,,,14.16,
11/15/2023,4502.88,19675.45,13789.25,14.18,41404.85
11/16/2023,4508.24,19765.2,13869.05,14.32,41726.3
11/17/2023,4514.02,19731.8,13881.85,13.8,41811.25
11/20/2023,4547.38,19694,13872.8,13.41,41856.45
11/21/2023,4538.19,19783.4,13857.8,13.35,41883.5
11/22/2023,4556.62,19811.85,13689.95,12.85,42027.1
11/23/2023,,19802,13785.5,12.8,42027.3
11/24/2023,4559.34,19794.7,13827.5,12.46,42050.45
11/27/2023,4550.43,,,12.69,
11/28/2023,4554.89,19889.7,13868.9,12.69,42278
11/29/2023,4550.58,20096.6,14012,12.98,42618.7
11/30/2023,4567.8,20133.15,14171.35,12.92,42908.9
12/1/2023,4594.63,20267.9,14239.3,12.63,43382.4
12/4/2023,4569.78,20686.8,14437.7,13.08,43918.6
12/5/2023,4567.18,20855.1,14453.55,12.85,44122.9
12/6/2023,4549.34,20937.7,14507.9,12.97,44232.45
12/7/2023,4585.59,20901.15,14562,13.06,44495
12/8/2023,4604.37,20969.4,14403.95,12.35,44400.2
12/11/2023,4622.44,20997.1,14525.65,12.63,44729.15
12/12/2023,4643.7,20906.4,14529.45,12.07,44555.75
12/13/2023,4707.09,20926.35,14656.55,12.19,44947.3
12/14/2023,4719.55,21182.7,14780.9,12.48,45534.3
12/15/2023,4719.19,21456.65,14885.8,12.28,45586.55
12/18/2023,4740.56,21418.65,14968.75,12.56,45685.15
12/19/2023,4768.37,21453.1,14951.2,12.53,45512.45
12/20/2023,4698.35,21150.15,14407.85,13.67,44024.95
12/21/2023,4746.75,21255.05,14687.95,13.65,44767.7
12/22/2023,4754.63,21349.4,14846.05,13.03,45094.8
12/26/2023,4774.75,21441.35,14866.45,12.99,45388.1
12/27/2023,4781.58,21654.75,14933.35,12.43,45558.95
12/28/2023,4783.35,21778.7,15051.25,12.47,45815.25
12/29/2023,4769.83,21731.4,15143.65,12.45,46181.65
1/1/2024,,21741.9,15226.1,,46472.45
1/2/2024,4742.83,21665.8,15189.9,13.2,46389.65
1/3/2024,4704.81,21517.35,15188.8,14.04,46529.05
1/4/2024,4688.68,21658.6,15339.2,14.13,47309.7
1/5/2024,4697.24,21710.8,15438.85,13.35,47396.3
1/8/2024,4763.54,21513,15342.55,13.08,46894.35
1/9/2024,4756.5,21544.85,15409.7,12.76,46969.95
1/10/2024,4783.45,21618.7,15386.7,12.69,47107.15
1/11/2024,4780.24,21647.2,15476.45,12.44,47337.3
1/12/2024,4783.83,21894.55,15544.65,12.7,47512.6
1/15/2024,,22097.45,15610.5,13.25,47837.95
1/16/2024,4765.98,22032.3,15535.3,13.84,47667.4
1/17/2024,4739.21,21571.95,15348.35,14.79,47151.55
1/18/2024,4780.94,21462.25,15320.6,14.13,47099.85
1/19/2024,4839.81,21622.4,15487.45,13.3,47815.95
1/20/2024,,21571.8,15518.9,,48062.8
1/22/2024,4850.43,,,13.19,
1/23/2024,4864.6,21238.8,15073.05,12.55,46569.6
1/24/2024,4868.55,21453.95,15332.05,13.14,47423.4
1/25/2024,4894.16,21352.6,15409.4,13.45,47208.65
1/26/2024,4890.97,,,13.26,
1/29/2024,4927.93,21737.6,15638.55,13.6,47979.05
1/30/2024,4924.97,21522.1,15673.8,13.31,47791.95
1/31/2024,4845.65,21725.7,16026.3,14.35,48568.6
2/1/2024,4906.19,21697.45,16127.2,13.88,48298
2/2/2024,4958.61,21853.8,16277.85,13.85,48477
2/5/2024,4942.81,21771.7,16319.75,13.67,48410.2
2/6/2024,4954.23,21929.4,16449.35,13.06,48984.65
2/7/2024,4995.06,21930.5,16566.2,12.83,49352.05
2/8/2024,4997.91,21717.95,16500.95,12.79,49327.8
2/9/2024,5026.61,21782.5,16269.3,12.93,48889.05
2/12/2024,5021.84,21616.05,15617.05,13.93,47675.8
2/13/2024,4953.17,21743.25,15643.75,15.85,47835.65
2/14/2024,5000.62,21840.05,15896.05,14.38,48331.9
2/15/2024,5029.73,21910.75,16105.2,14.01,48821.9
2/16/2024,5005.57,22040.7,16194,14.24,49131.95
2/19/2024,,22122.25,16258.3,14.71,49310.95
2/20/2024,4975.51,22196.95,16172.35,15.42,49248.45
2/21/2024,4981.8,22055.05,16004.85,15.34,48630.5
2/22/2024,5087.03,22217.45,16114.45,14.54,49128.35
2/23/2024,5088.8,22212.7,16175.2,13.75,49279.55
2/26/2024,5069.53,22122.05,16133.15,13.74,49102.3
2/27/2024,5078.18,22198.35,16177.7,13.43,49041.2
2/28/2024,5069.76,21951.15,15875.15,13.84,48089.1
2/29/2024,5096.27,21982.8,15976.2,13.4,48335.7
3/1/2024,5137.08,22338.75,16058.95,13.11,48790.6
3/4/2024,5130.95,22405.6,16087.25,13.49,49248.9
3/5/2024,5078.65,22356.3,15888.1,14.46,49114.9
3/6/2024,5104.76,22474.05,15576.55,14.5,48857.3
3/7/2024,5157.36,22493.55,15709,14.44,48966.15
3/8/2024,5123.69,,,14.74,
3/11/2024,5117.94,22332.65,15396.9,15.22,48774.65
3/12/2024,5175.27,22335.7,15092.1,13.84,48086.85
3/13/2024,5165.31,21997.7,14295.05,13.75,45971.4
3/14/2024,5150.48,22146.65,14788.55,14.4,46901.2
3/15/2024,5117.09,22023.35,14846.7,14.41,46685.6
3/18/2024,5149.42,22055.7,14762.15,14.33,46501.65
3/19/2024,5178.51,21817.45,14586.85,13.82,45926.3
3/20/2024,5224.62,21839.1,14593.55,13.04,45919.9
3/21/2024,5241.53,22011.95,14960.3,12.92,47033.55
3/22/2024,5234.18,22096.75,15056.75,13.06,47312.85
3/25/2024,5218.19,,,13.19,
3/26/2024,5203.58,22004.7,15118.35,13.24,47807.65
3/27/2024,5248.49,22123.65,15263.9,12.78,47837.35
3/28/2024,5254.35,22326.9,15270.45,13.01,48075.75
4/1/2024,5243.77,22462,15768.4,13.65,48912.05
4/2/2024,5205.81,22453.3,15960.95,14.61,49479.3
4/3/2024,5211.49,22434.65,16146.4,14.33,49736.7
4/4/2024,5147.21,22514.65,16219.35,16.35,49743.8
4/5/2024,5204.34,22513.7,16355.35,16.03,50022.85
4/8/2024,5202.39,22666.3,16407.05,15.19,50041.4
4/9/2024,5209.91,22642.75,16451.9,14.98,49894.7
4/10/2024,5160.64,22753.8,16571.4,15.8,50380.4
4/11/2024,5199.06,,,14.91,
4/12/2024,5123.41,22519.4,16496.4,17.31,50067.55
4/15/2024,5061.82,22272.5,16211,19.23,49281
4/16/2024,5051.41,22147.9,16332.8,18.4,49236.65
4/17/2024,5022.21,,,18.21,
4/18/2024,5011.12,21995.85,16286.35,18,48995.7
4/19/2024,4967.23,22147,16270.4,18.71,48696.95
4/22/2024,5010.6,22336.4,16484.2,16.94,49096.4
4/23/2024,5070.55,22368,16687.15,15.69,49614.85
4/24/2024,5071.63,22402.4,16746.95,15.97,49991.9
4/25/2024,5048.42,22570.35,16886.8,15.37,50228.5
4/26/2024,5099.96,22419.95,16981.3,15.03,50624.1
4/29/2024,5116.17,22643.4,17017.85,14.67,50834.45
4/30/2024,5035.69,22604.85,17011.8,15.65,50868.2
5/1/2024,5018.39,,,15.39,
5/2/2024,5064.2,22648.2,17019.4,14.68,51115.1
5/3/2024,5127.79,22475.85,16936.5,13.49,50935.15
5/3/2024,5127.79,22475.85,16936.5,13.49,50935.15
5/6/2024,5180.74,22442.7,16683.15,13.49,50662.2
5/7/2024,5187.7,22302.5,16367.05,13.23,49674.45
5/8/2024,5187.67,22302.5,16461.05,13,50036.3
5/9/2024,5214.08,21957.5,15995.7,12.69,49109.15
5/10/2024,5222.68,22055.2,16106.75,12.55,49532.3
5/13/2024,5221.42,22104.05,16037.8,13.6,49735.4
5/14/2024,5246.68,22217.85,16363.15,13.42,50225.2
5/15/2024,5308.15,22200.55,16457.45,12.45,50707.75
5/16/2024,5297.1,22403.85,16596.4,12.42,51153.3
5/17/2024,5303.27,22466.1,16870.8,11.99,51604.9
5/18/2024,,22502,17009.6,,51869.25
5/20/2024,5308.13,,,12.15,
5/21/2024,5321.41,22529.05,16939.85,11.86,52068.3
5/22/2024,5307.01,22597.8,16880.5,12.29,52167.5
5/23/2024,5267.84,22967.65,16911.9,12.77,52418.55
5/24/2024,5304.72,22957.1,16883,11.93,52424.45
5/27/2024,,22932.45,17019.65,12.36,52761.75
5/28/2024,5306.04,22888.15,16875.6,12.92,52294.8
5/29/2024,5266.95,22704.7,16886,14.28,52125.75
5/30/2024,5235.48,22488.65,16612.85,14.47,51426.85
5/31/2024,5277.51,22530.7,16696.7,12.92,51705.7
6/3/2024,5283.4,23263.9,17098.7,13.11,53353.35
6/4/2024,5291.34,21884.5,15692.15,13.16,49150.8
6/5/2024,5354.03,22620.35,16289.4,12.63,51266.7
6/6/2024,5352.96,22821.4,16826.1,12.58,52413.7
6/7/2024,5346.99,23290.15,17215.55,12.22,53194.7
6/10/2024,5360.79,23259.2,17475.15,12.74,53235.75
6/11/2024,5375.32,23264.85,17571.6,12.85,53666.5
6/12/2024,5421.03,23322.95,17788.3,12.04,54226.1
6/13/2024,5433.74,23398.9,17908.1,11.94,54652.25
6/14/2024,5431.6,23465.6,18043.6,12.66,55225.95
6/17/2024,5473.23,,,12.75,
6/18/2024,5487.03,23557.9,18238.55,12.3,55490.05
6/19/2024,,23516,18155.5,12.48,54951.7
6/20/2024,5473.17,23567,18266.45,13.28,55473.8
6/21/2024,5464.62,23501.1,18235.05,13.2,55429.15
6/24/2024,5447.87,23537.85,18217.05,13.33,55577.05
6/25/2024,5469.3,23721.3,18242.05,12.84,55368.55
6/26/2024,5477.9,23868.8,18288,12.55,55245.8
6/27/2024,5482.87,24044.5,18165,12.24,55424.25
6/28/2024,5460.48,24010.6,18317.7,12.44,55736.9
7/1/2024,5475.09,24141.95,18593.65,12.22,56292.5
7/2/2024,5509.01,24123.85,18509.05,12.03,55854.7
7/3/2024,5537.02,24286.5,18700.55,12.09,56293.3
7/4/2024,,24302.15,18792.95,12.26,56618.6
7/5/2024,5567.19,24323.85,18941.2,12.48,57089.45
7/8/2024,5572.85,24320.55,18908.4,12.37,56888.2
7/9/2024,5576.98,24433.2,18956.75,12.51,57077.55
7/10/2024,5633.91,24324.45,18789.75,12.85,56921.15
7/11/2024,5584.54,24315.95,18919.65,12.92,57148.25
7/12/2024,5615.35,24502.15,18949.05,12.46,57173.8
7/15/2024,5631.22,24586.7,19047.7,13.12,57664.45
7/16/2024,5667.2,24613,19062.4,13.19,57664
7/17/2024,5588.27,,,14.48,
7/18/2024,5544.59,24800.85,18829.2,15.93,57111.1
7/19/2024,5505,24530.9,18397.75,16.52,55908.3
7/22/2024,5564.41,24509.25,18563.05,14.91,56624.65
7/23/2024,5555.74,24479.05,18400.5,14.72,56285.25
7/24/2024,5427.13,24413.5,18723.5,18.04,56872.75
7/25/2024,5399.22,24406.1,18673.05,18.46,56741.75
7/26/2024,5459.1,24834.85,18854,16.39,57768.1
7/29/2024,5463.54,24836.1,19043.4,16.6,58362.05
7/30/2024,5436.44,24857.3,19207.55,17.69,58623.4
7/31/2024,5522.3,24951.15,19137.65,16.36,58990.9
8/1/2024,5446.68,25010.9,18949.95,18.59,58490.4
8/1/2024,5446.68,25010.9,18949.95,18.59,58490.4
8/2/2024,5346.56,24717.7,18800.6,23.39,57913.65
8/5/2024,5186.33,24055.6,17942,38.57,55857.25
8/6/2024,5240.03,23992.55,17871.35,27.71,55515.55
8/7/2024,5199.5,24297.5,18383.3,27.85,56873.8
8/8/2024,5319.31,24117,18307.3,23.79,56681.2
8/9/2024,5344.16,24367.5,18410.2,20.37,57174.4
8/12/2024,5344.39,24347,18444.3,20.71,57330.6
8/13/2024,5434.43,24139,18203.65,18.12,56881.5
8/14/2024,5455.21,24143.75,18087.5,16.19,56547.05
8/15/2024,5543.22,,,15.23,
8/16/2024,5554.25,24541.15,18436.85,14.8,57656
8/19/2024,5608.25,24572.65,18752.7,14.65,57760.9
8/20/2024,5597.12,24698.85,18839.95,15.88,58247.85
8/21/2024,5620.85,24770.2,19067.35,16.27,58444.05
8/22/2024,5570.64,24811.5,19099.6,17.55,58844.85
8/23/2024,5634.61,24823.15,19079.25,15.86,58555.3
8/26/2024,5616.84,25010.6,19132.25,16.15,58931.15
8/27/2024,5625.8,25017.75,19333.3,15.43,59220.25
8/28/2024,5592.18,25052.35,19319.75,17.11,59146.4
8/29/2024,5591.96,25151.95,19214.55,15.65,58883.95
8/30/2024,5648.4,25235.9,19307.1,15,59286.65
9/2/2024,,25278.7,19244.3,15.55,59152.65
9/3/2024,5528.93,25279.85,19326.7,20.72,59297.85
9/4/2024,5520.07,25198.7,19322.25,21.32,59223.7
9/5/2024,5503.41,25145.1,19520.95,19.9,59448.5
9/6/2024,5408.42,24852.15,19276.05,22.38,58501.95
9/9/2024,5471.05,24936.4,19097.4,19.45,58347.4
9/10/2024,5495.52,25041.1,19317.4,19.08,59039.05
9/11/2024,5554.13,24918.45,19161.85,17.69,58938.05
9/12/2024,5595.76,25388.9,19354.75,17.07,59640.3
9/13/2024,5626.02,25356.5,19505.95,16.56,60034.05
9/16/2024,5633.09,25383.75,19537.75,17.14,60259.75
9/17/2024,5634.58,25418.55,19465.55,17.61,60180.75
9/18/2024,5618.26,25377.55,19389.75,18.23,59752.85
9/19/2024,5713.64,25415.8,19144.85,16.33,59351.9
9/20/2024,5702.55,25790.95,19332.15,16.15,60208.8
9/23/2024,5718.57,25939.05,19548.9,15.89,60712.4
9/24/2024,5732.93,25940.4,19440.05,15.39,60850.8
9/25/2024,5722.26,26004.15,19357.75,15.41,60465.15
9/26/2024,5745.37,26216.05,19261.3,15.37,60469.15
9/27/2024,5738.17,26178.95,19242,16.96,60381.15
9/30/2024,5762.48,25810.85,19179.65,16.73,60153.8
10/1/2024,5708.75,25796.9,19331.3,19.26,60358.3
10/2/2024,5709.54,,,18.9,
10/3/2024,5699.94,25250.1,18952.6,20.49,59024.7
10/4/2024,5751.07,25014.6,18758.65,19.21,58474.45
10/7/2024,5695.94,24795.75,18242.85,22.64,57300.2
10/8/2024,5751.13,25013.15,18617.65,21.42,58535.9
10/9/2024,5792.04,24981.95,18864.6,20.86,59102.65
10/10/2024,5780.05,24998.45,18900,20.93,58935.85
10/11/2024,5815.03,24964.25,19008.8,20.46,59212.7
10/14/2024,5859.85,25127.95,19090.55,19.7,59465.45
10/15/2024,5815.26,25057.35,19302.05,20.64,59593.25
10/16/2024,5842.47,24971.3,19304.9,19.58,59451.85
10/17/2024,5841.47,24749.85,19065.95,19.11,58465.95
10/18/2024,5864.67,24854.05,19077.8,18.03,58649.15
10/21/2024,5853.98,24781.1,18797.4,18.37,57677.7
10/22/2024,5851.2,24472.1,18061,18.2,56174.05
10/23/2024,5797.42,24435.5,18286.2,19.24,56533.55
10/24/2024,5809.86,24399.4,18249.15,19.08,56349.75
10/25/2024,5808.12,24180.8,17847.9,20.33,55277.95
10/28/2024,5823.52,24339.15,18062.3,19.8,55736.6
10/29/2024,5832.92,24466.85,18198.95,19.34,56251.3
10/30/2024,5813.67,24340.85,18390.9,20.35,56339.25
10/30/2024,5813.67,24340.85,18390.9,20.35,56339.25
10/31/2024,5705.45,24205.35,18602.6,23.16,56112.85
11/1/2024,5728.8,24304.35,18794.9,21.88,56496.05
11/4/2024,5712.69,23995.35,18424.65,21.98,55784.55
11/5/2024,5782.76,24213.3,18503.45,20.49,56115.45
11/6/2024,5929.04,24484.05,18906.1,16.27,57355.8
11/7/2024,5973.1,24199.35,18763.85,15.2,57109.15
11/8/2024,5995.54,24148.2,18445.6,14.94,56352
11/11/2024,6001.35,24141.3,18225.15,14.97,55853.75
11/12/2024,5983.99,23883.45,17991.6,14.71,55257.5
11/13/2024,5985.38,23559.05,17458.9,14.02,53800.85
11/14/2024,5949.17,23532.7,17601.05,14.31,54043.1
11/15/2024,5870.62,,,16.14,
11/18/2024,5893.62,23453.8,17507.25,15.58,54044.8
11/19/2024,5916.98,23518.5,17677.35,16.35,54548.25
11/20/2024,5917.11,,,17.16,
11/21/2024,5948.71,23349.9,17596.6,16.87,54385.35
11/22/2024,5969.34,23907.25,17755.55,15.24,55016.85
11/25/2024,5987.37,24221.9,18115.85,14.6,55900.55
11/26/2024,6021.63,24194.5,18265.3,14.1,55914.4
11/27/2024,5998.74,24274.9,18502.85,14.1,56272.35
11/28/2024,,23914.15,18511.55,13.9,56300.75
11/29/2024,6032.38,24131.1,18650.95,13.51,56392.65
12/2/2024,6047.15,24276.05,18845.05,13.34,57000.85
12/3/2024,6049.88,24457.15,19003.55,13.3,57509
12/4/2024,6086.49,24467.45,19173.55,13.45,58112.4
12/5/2024,6075.11,24708.4,19333.55,13.54,58441.55
12/6/2024,6090.27,24677.8,19492.1,12.77,58704.6
12/9/2024,6052.85,24619,19528.6,14.19,58998.75
12/10/2024,6034.91,24610.05,19583.2,14.18,59135.4
12/11/2024,6084.19,24641.8,19657.35,13.58,59292.95
12/12/2024,6051.25,24548.7,19466.55,13.92,59021.7
12/13/2024,6051.09,24768.3,19407.3,13.81,58991.55
12/16/2024,6074.08,24668.25,19531.05,14.69,59443.05
12/17/2024,6050.61,24336,19398.45,15.87,59101.9
12/18/2024,5872.16,24198.85,19230.35,27.62,58723.25
12/19/2024,5867.08,23951.7,19133.1,24.09,58556.25
12/20/2024,5930.85,23587.5,18714.3,18.36,56906.75
12/23/2024,5974.07,23753.45,18687.8,16.78,57092.9
12/24/2024,6040.04,23727.65,18732.65,14.27,57057.9
12/26/2024,6037.59,23750.2,18728.65,14.73,57125.7
12/27/2024,5970.84,23813.4,18755.85,15.95,56979.8
12/30/2024,5906.94,23644.9,18639.95,17.4,57189.75
12/31/2024,5881.63,23644.8,18769.2,17.35,57199.45
1/1/2025,,23742.9,18959.8,,57450.9
1/2/2025,5868.55,24188.65,19080.35,17.93,58108.2
1/3/2025,5942.47,24004.75,19033.7,16.13,57931.05
1/6/2025,5975.38,23616.05,18425.25,16.04,56366.95
1/7/2025,5909.03,23707.9,18673.45,17.82,56869.3
1/8/2025,5918.25,23688.95,18365.65,17.7,56270.6
1/9/2025,,23526.5,18118.35,18.07,55745.9
1/10/2025,5827.04,23431.5,17645.55,19.54,54585.75
1/13/2025,5836.22,23085.95,16922.1,19.19,52390.4
1/14/2025,5842.91,23176.05,17257.8,18.71,53676.5
1/15/2025,5949.91,23213.2,17353.95,16.12,53899
1/16/2025,5937.34,23311.8,17643.3,16.6,54483.8
1/17/2025,5996.66,23203.2,17672.05,15.97,54607.65
1/20/2025,,23344.75,17864.65,15.81,55106.2
1/21/2025,6049.24,23024.65,17456.5,15.06,53834.95
1/22/2025,6086.37,23155.35,17172.55,15.1,53113.5
1/23/2025,6118.71,23205.35,17364.55,15.02,54098.85
1/24/2025,6101.24,23092.2,16956.05,14.85,53262.95
1/27/2025,6012.28,22829.15,16304.25,17.9,51795.9
1/28/2025,6067.7,22957.25,16008.5,16.41,51529.45
1/28/2025,6067.7,22957.25,16008.5,16.41,51529.45
1/29/2025,6039.31,23163.1,16540.55,16.56,52718.85
1/30/2025,6071.17,23249.5,16560.5,15.84,52714.25
1/31/2025,6040.53,23508.4,16910.5,16.43,53712.2
2/3/2025,5994.57,23361.05,16617.6,18.62,52988.8
2/4/2025,6037.88,23739.25,16798.5,17.21,53813.8
2/5/2025,6061.48,23696.3,17108.5,15.77,54180.85
2/6/2025,6083.57,23603.35,17056.75,15.5,53500.85
2/7/2025,6025.99,23559.95,17006.85,16.54,53609.15
2/10/2025,6066.44,23381.6,16648.7,15.81,52471.05
2/11/2025,6068.5,23071.8,16074.35,16.02,50887.95
2/12/2025,6051.97,23045.25,16033,15.89,50756.4
2/13/2025,6115.07,23031.4,15973.85,15.1,50881.2
2/14/2025,6114.63,22929.25,15407.2,14.77,49654.15
2/17/2025,,22959.5,15413.1,15.37,49849.85
2/18/2025,6129.58,22945.3,15168.45,15.35,49751.45
2/19/2025,6144.15,22932.9,15525.9,15.27,50527.25
2/20/2025,6117.52,22913.15,15747.7,15.66,51163.8
2/21/2025,6013.13,22795.9,15636.9,18.21,50486.2
2/24/2025,5983.25,22553.35,15477.3,18.98,50013.1
2/25/2025,5955.25,22547.55,15408.6,19.43,49702.15
2/26/2025,5956.06,,,19.1,
2/27/2025,5861.57,22545.05,15156.6,21.13,49136.75
2/28/2025,5954.5,22124.7,14700.2,19.63,47915.2
3/3/2025,5849.72,22119.3,14660.85,22.78,47984.15
3/4/2025,5778.15,22082.65,14762.6,23.51,48007.85
3/5/2025,5842.63,22337.3,15199.1,21.93,49168.35
3/6/2025,5738.52,22544.7,15400.35,24.87,49348.1
3/7/2025,5770.2,22552.5,15504.3,23.37,49190.6
3/10/2025,5614.56,22460.3,15198.15,27.86,48440.1
3/11/2025,5572.07,22497.9,15075.9,26.92,48762.75
3/12/2025,5599.3,22470.5,15044.35,24.23,48486.6
3/13/2025,5521.52,22397.2,14897.35,24.66,48125.1
3/14/2025,5638.94,,,21.77,
3/17/2025,5675.12,22508.75,14968.4,20.51,48461.8
3/18/2025,5614.66,22834.3,15374.7,21.7,49516.9
3/19/2025,5675.29,22907.6,15747.6,19.9,50817.1
3/20/2025,5662.89,23190.65,15858.05,19.8,51144.4
3/21/2025,5667.56,23350.4,16184.95,19.28,51850.75
3/24/2025,5767.57,23658.35,16363.7,17.48,52524.05
3/25/2025,5776.65,23668.65,16108.9,17.15,51969.75
3/26/2025,5712.2,23486.85,15936.75,18.33,51646.15
3/27/2025,5693.31,23591.95,16119.85,18.69,51839.4
3/28/2025,5580.94,23519.35,16095.7,21.65,51672.25
3/31/2025,5611.85,,,22.28,
4/1/2025,5633.07,23165.7,15982.95,21.77,51229.6
4/2/2025,5670.97,23332.35,16162.45,21.51,52053.2
4/3/2025,5396.52,23250.1,16255.45,30.02,52162.15
4/4/2025,5074.08,22904.45,15675.95,45.31,50645.95
4/7/2025,5062.25,22161.6,15067.9,46.98,48809.45
4/8/2025,4982.77,22535.85,15389,52.33,49838
4/9/2025,5456.9,22399.15,15256.75,33.62,49582.05
4/10/2025,5268.05,,,40.72,
4/11/2025,5363.36,22828.55,15696.1,37.56,50501.5
4/14/2025,5405.97,,,30.89,
4/15/2025,5396.63,23328.55,16179.3,30.12,51974.45
4/16/2025,5275.7,23437.2,16349.25,32.64,52345.55
4/17/2025,5282.7,23851.65,16410.2,29.65,52657.8
4/21/2025,5158.2,24125.55,16773.35,33.82,53974.45
4/22/2025,5287.76,24167.25,16896,30.57,54397.15
4/23/2025,5375.86,24328.95,16969.75,28.45,55041.1
4/24/2025,5484.77,24246.7,16963.5,26.47,54969.85
4/25/2025,5525.21,24039.35,16547.2,24.84,53570.2
4/28/2025,5528.75,24328.5,16676.9,25.15,54440.25
4/28/2025,5528.75,24328.5,16676.9,25.15,54440.25
4/29/2025,5560.83,24335.95,16738.7,24.17,54587.95
4/30/2025,5569.06,24334.2,16448.85,24.7,54124.9
5/1/2025,5604.14,,,24.6,
5/2/2025,5686.67,24346.7,16441.8,22.68,53705.1
5/5/2025,5650.38,24461.15,16609.9,23.64,54675.75
5/6/2025,5606.91,24379.6,16195.15,24.76,53435.85
5/7/2025,5631.28,24414.4,16417.95,23.55,54287.75
5/8/2025,5663.94,24273.8,16183.75,22.48,53229.3
5/9/2025,5659.91,24008,16085.65,21.9,53223.35
5/12/2025,5844.19,24924.7,16767.3,18.39,55416.05
5/13/2025,5886.55,24578.35,16903.4,18.22,55520.7
5/14/2025,5892.58,24666.9,17147.45,18.62,56136.4
5/15/2025,5916.93,25062.1,17239.95,17.83,56530.85
5/16/2025,5958.38,25019.8,17560.4,17.24,57060.5
5/19/2025,5963.6,24945.45,17649.65,18.14,57105.45
5/20/2025,5940.46,24683.9,17483,18.09,56182.65
5/21/2025,5844.61,24813.45,17548.6,20.87,56619.6
5/22/2025,5842.01,24609.7,17503.1,20.28,56324.85
5/23/2025,5802.82,24853.15,17643.35,22.29,56687.75
5/26/2025,,25001.15,17707.8,20.57,57067.25
5/27/2025,5921.54,24826.2,17725.15,18.96,57154.5
5/28/2025,5888.55,24752.45,17784,19.31,57141.4
5/29/2025,5912.17,24833.6,17889.4,19.18,57457.25
5/30/2025,5911.69,24750.7,17883.3,18.57,57420
6/2/2025,5935.94,24716.6,18095.55,18.36,57775.55
6/3/2025,5970.37,24542.5,18114.15,17.69,57517.1
6/4/2025,5970.81,24620.2,18257.1,17.61,57924.65
6/5/2025,5939.3,24750.9,18432.6,18.48,58303
6/6/2025,6000.36,25003.05,18582.45,16.77,59010.3
6/9/2025,6005.88,25103.2,18873.4,17.16,59674.95
6/10/2025,6038.81,25104.25,18899.8,16.95,59681.4
6/11/2025,6022.24,25141.4,18798.75,17.26,59388.15
6/12/2025,6045.26,24888.2,18465.05,18.02,58440.85
6/13/2025,5976.97,24718.6,18374.8,20.82,58227.45
6/16/2025,6033.11,24946.5,18549.2,19.11,58768.5
6/17/2025,5982.72,24853.4,18420.35,21.6,58379.3
